Component_Type_Upload_Code,Price_Level_Upload_Code,Dimension_Set,Leader_Scope,Follower_Scope,Mapping_Mode,Mapping_Value,Extraction_Time
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MOBIL/000000000000153883,0052/01/08/18/07/MOBIL/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:53:44
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MOBIL/000000000000153883,0052/01/08/18/07/MOBIL/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20120409 16:13:01
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/CHRLS/000000000000153814,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180109 10:59:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/CHRLS/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180109 10:59:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/CHRLS/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180109 11:00:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/CHRLS/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180109 10:59:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/CHRLS/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180109 10:59:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/CHRLS/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221110 08:44:10
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/NAGST/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160421 09:45:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/NAGST/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:54:50
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/NAGST/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110317 11:43:15
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NAGST/000000000000153883,0052/01/08/18/07/NAGST/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20151217 15:00:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASH_/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150915 11:59:23
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASH_/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150915 11:59:23
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASH_/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160915 11:30:50
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASH_/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20210222 11:01:59
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASHT/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221114 17:18:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASHT/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221114 17:18:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASHT/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221114 17:18:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASHT/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221114 17:18:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NASH_/000000000000153883,0052/01/08/18/07/NASHT/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221114 17:18:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NHAVN/000000000000154230,0052/01/08/18/07/BRGPT/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230606 14:40:28
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NHAVN/000000000000154230,0052/01/08/18/07/BRGPT/000000000000154230,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230606 14:40:57
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NHAVN/000000000000154230,0052/01/08/18/07/BRGPT/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230606 14:39:57
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NHAVN/000000000000154230,0052/01/08/18/07/NHAVN/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230606 14:38:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NHAVN/000000000000154230,0052/01/08/18/07/NHAVN/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230606 14:38:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NRFVA/000000000000153883,0052/01/08/18/07/NRFVA/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:38:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NRFVA/000000000000153883,0052/01/08/18/07/NRFVA/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:38:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NRFVA/000000000000153883,0052/01/08/18/07/NRFVA/000000000000402066,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121015 15:23:48
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NRFVA/000000000000153883,0052/01/08/18/07/NRFVA/000000000000402067,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121015 15:23:59
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NRFVA/000000000000306872,0052/01/08/18/07/NRFVA/000000000000306873,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:35:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/NRFVA/000000000000306872,0052/01/08/18/07/NRFVA/000000000000339358,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:35:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PAULS/000000000000154230,0052/01/08/18/07/PAULS/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20211207 13:21:54
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PAULS/000000000000154230,0052/01/08/18/07/PAULS/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20211207 13:21:54
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PDUCA/000000000000153883,0052/01/08/18/07/PDUCA/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:23:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PDUCA/000000000000153883,0052/01/08/18/07/PDUCA/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:23:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PHILA/000000000000154230,0052/01/08/18/07/PHILA/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200212 09:51:47
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PHILA/000000000000154230,0052/01/08/18/07/PHILA/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200212 09:51:47
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PITTS/000000000000153883,0052/01/08/18/07/GRNBG/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200501 14:59:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PITTS/000000000000153883,0052/01/08/18/07/GRNBG/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200501 14:59:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PITTS/000000000000153883,0052/01/08/18/07/GRNBG/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200501 14:59:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PITTS/000000000000153883,0052/01/08/18/07/PITTS/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200501 14:59:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PITTS/000000000000153883,0052/01/08/18/07/PITTS/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200501 14:59:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PITTS/000000000000153883,0052/01/08/18/07/PITTS/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220603 09:19:03
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PNSCL/000000000000153883,0052/01/08/18/07/PNSCL/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:59:20
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PNSCL/000000000000153883,0052/01/08/18/07/PNSCL/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 14:59:20
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PROV_/000000000000154230,0052/01/08/18/07/PROV_/000000000000154147,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:18:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PROV_/000000000000154230,0052/01/08/18/07/PROV_/000000000000306974,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:18:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PTEVG/000000000000153883,0052/01/08/18/07/PTEVG/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130915 20:07:12
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PTEVG/000000000000153883,0052/01/08/18/07/PTEVG/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20130915 20:07:12
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PTEVG/000000000000153883,0052/01/08/18/07/PTEVG/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160815 11:16:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/PTEVG/000000000000153883,0052/01/08/18/07/PTEVG/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221021 13:33:20
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000153883,0052/01/08/18/07/RICHM/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:40:50
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000153883,0052/01/08/18/07/RICHM/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:40:50
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000153883,0052/01/08/18/07/RICHM/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180627 16:01:07
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000153883,0052/01/08/18/07/RICHM/000000000000402066,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20120515 14:24:40
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000153883,0052/01/08/18/07/RICHM/000000000000402067,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20120515 14:24:40
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000306872,0052/01/08/18/07/RICHM/000000000000306873,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:36:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RICHM/000000000000306872,0052/01/08/18/07/RICHM/000000000000339358,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:36:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/RCKFD/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20190315 11:31:04
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/RCKFD/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20190315 11:31:04
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/RCKFD/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20190315 11:31:04
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/RCKFD/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20190315 11:44:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/RCKFD/000000000000530992,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220221 14:35:48
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/ROCHL/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:41:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/ROCHL/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:41:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/ROCHL/000000000000154259,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:41:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/ROCHL/000000000000153883,0052/01/08/18/07/ROCHL/000000000000530992,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220221 14:27:16
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RONOK/000000000000153883,0052/01/08/18/07/RONOK/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:28:58
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RONOK/000000000000153883,0052/01/08/18/07/RONOK/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101202 21:28:58
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/RONOK/000000000000153883,0052/01/08/18/07/RONOK/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200116 14:22:06
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/SELMA/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 15:02:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/SELMA/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 15:02:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/SELMA/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 15:02:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/WLMTN/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160915 12:03:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/WLMTN/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160915 12:03:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/WLMTN/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160915 12:03:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SELMA/000000000000153883,0052/01/08/18/07/WLMTN/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160915 12:03:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SNKSP/000000000000153883,0052/01/08/18/07/SNKSP/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200225 13:31:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SNKSP/000000000000153883,0052/01/08/18/07/SNKSP/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20200225 13:31:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/NLSMI/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:11:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/NLSMI/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:11:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/NLSMI/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:11:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/SOBND/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:11:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/SOBND/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 22:11:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/SOBND/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180115 11:06:42
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/SOBND/000000000000530992,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230606 14:20:21
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/WHTG_/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20210603 14:34:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/WHTG_/000000000000153883,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20210603 14:34:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SOBND/000000000000153883,0052/01/08/18/07/WHTG_/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20210603 14:34:11
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPART/000000000000153883,0052/01/08/18/07/SPART/000000000000153814,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110317 11:44:37
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPART/000000000000153883,0052/01/08/18/07/SPART/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 15:03:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPART/000000000000153883,0052/01/08/18/07/SPART/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110314 15:03:24
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPART/000000000000153883,0052/01/08/18/07/SPART/000000000000154094,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110317 11:44:37
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPART/000000000000153883,0052/01/08/18/07/SPART/000000000000498482,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20221108 07:03:40
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPNGV/000000000000153883,0052/01/08/18/07/SPNGV/000000000000153818,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20120801 11:39:27
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/SPNGV/000000000000153883,0052/01/08/18/07/SPNGV/000000000000153892,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20120801 11:39:35
