Component_Type_Name,From_Domain,From_Dimension_Set,From_Dimension_Value,To_Domain,To_Dimension_Set,To_Dimension_Value,Map_Group_Name,Map_Type,Extraction_Time
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JKSNV/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JKSNV/000000000000498482,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000154259,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/JNCTY/000000000000530992,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/KNOXV/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/KNOXV/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/KNOXV/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/KNOXV/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/KNOXV/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/KNOXV/000000000000154094,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000426733,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000426735,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000154230,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000154147,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000154230,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LOUVL/000000000000306974,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LXTKY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LXTKY/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LXTKY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LXTKY/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LXTKY/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/LXTKY/000000000000498482,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MACON/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MACON/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MACON/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MACON/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MACON/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MACON/000000000000154094,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000154259,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MADSN/000000000000530992,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MARIT/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MARIT/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MARIT/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MARIT/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MARIT/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MARIT/000000000000498482,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MEMPI/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MEMPI/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MEMPI/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MEMPI/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MEMPI/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MEMPI/000000000000154094,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000154259,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000426733,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000426735,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000455755,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000530992,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000154230,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000154147,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000154230,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000306974,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000154230,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MILWK/000000000000530990,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MNTGM/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MNTGM/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MNTGM/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MNTGM/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MNTGM/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/MNTGM/000000000000154094,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
